trial,T1,T2,error_1q,error_2q,p_phys,S_in,S_out,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count,log_p_phys
301,98.43794059402711,71.86275225250326,0.003448147345371875,0.02284923261246067,0.022849232612460673,0.0,0.1466943773156677,0.1466943773156677,0.097,-2.333044300478754,3.8,5,8,-3.77883774590562
302,73.0650477859751,72.84006959497079,0.002188288380956267,0.0231179641921541,0.0231179641921541,0.0,0.14798582470480967,0.14798582470480967,0.075,-2.5902671654458267,3.8,5,8,-3.7671452930275127
303,62.7308772213491,51.93968248411574,0.003499042906329294,0.01181771102664926,0.01181771102664926,0.0,0.08821528331902083,0.08821528331902083,0.034,-3.3813947543659757,3.8,5,8,-4.438155938325009
304,56.04906032460377,43.3054285438509,0.0033071049499775623,0.014389716822912256,0.014389716822912256,0.0,0.10296234693487569,0.10296234693487569,0.058,-2.8473122684357177,3.8,5,8,-4.24124143701782
305,186.83012844539186,30.823781801463493,0.002218440525108749,0.04723718008821235,0.04723718008821235,0.0,0.24728499032581225,0.24728499032581225,0.149,-1.903808973036678,3.8,5,8,-3.05257398274095
306,89.46867983795582,56.43020568566251,0.0020482125500176918,0.014436544915084833,0.014436544915084832,0.0,0.10322347447543376,0.10322347447543376,0.056,-2.8824035882469876,3.8,5,8,-4.237992445956053
307,195.6066334291946,44.09442025585686,0.004481086098027759,0.012267775688663222,0.012267775688663224,0.0,0.09085625952879083,0.09085625952879083,0.043,-3.146555163288575,3.8,5,8,-4.400779317160152
308,67.18492251013349,25.781421600289796,0.0032931674443418364,0.019057790842464298,0.019057790842464298,0.0,0.12788052944891454,0.12788052944891454,0.08,-2.5257286443082556,3.8,5,8,-3.960279292905728
309,165.7164131883571,48.177111837895474,0.004844147796782137,0.010090750269452938,0.010090750269452938,0.0,0.07781514662496902,0.07781514662496902,0.034,-3.3813947543659757,3.8,5,8,-4.596136089655256
310,166.69910238065432,73.366517211035,0.0038775170387558545,0.042394378177727496,0.04239437817772749,0.0,0.22952904807659127,0.22952904807659127,0.146,-1.9241486572738007,3.8,5,8,-3.1607395156830123
311,143.59922687910395,59.56103145404433,0.0007430999006436992,0.002593782795071344,0.002593782795071344,0.0,0.02541719393788696,0.02541719393788696,0.007,-4.961845129926823,3.8,5,8,-5.954637930182271
312,179.21553440371582,58.7760629111093,0.0040030327257832635,0.024594595224114956,0.024594595224114956,0.0,0.15499025556295742,0.15499025556295742,0.087,-2.4418471603275536,3.8,5,8,-3.705228566519583
313,58.829691580035075,27.82698346281224,0.0034592699074219592,0.022084988850073674,0.022084988850073674,0.0,0.14299253857969196,0.14299253857969196,0.084,-2.4769384801388235,3.8,5,8,-3.812857138797996
314,66.02340519428213,40.297109710253416,0.000414623791668157,0.029516598693805542,0.029516598693805542,0.0,0.177304599948133,0.177304599948133,0.108,-2.2256240518579173,3.8,5,8,-3.522802506287787
315,72.59725020686675,58.505143729311754,0.0016207735987255115,0.02330578730500826,0.02330578730500826,0.0,0.14888534068474524,0.14888534068474524,0.093,-2.375155785828881,3.8,5,8,-3.7590535670630354
316,50.81199731787343,26.31816179023439,0.0020232184263927555,0.024517002901139055,0.024517002901139052,0.0,0.15462597864995303,0.15462597864995303,0.093,-2.375155785828881,3.8,5,8,-3.7083884061704375
317,114.87310769879754,37.45746464565914,0.003505411242020058,0.043145997462271025,0.043145997462271025,0.0,0.23234526760097607,0.23234526760097607,0.158,-1.8451602459551701,3.8,5,8,-3.1431656244509747
318,147.39647041505665,26.41149095878312,0.0024544840415633615,0.006141578742490569,0.006141578742490568,0.0,0.0520857873081948,0.0520857873081948,0.024,-3.7297014486341915,3.8,5,8,-5.092673445689712
319,69.93516832145829,68.98220353145273,0.0007982281602174149,0.025445519519116448,0.025445519519116448,0.0,0.15895840783222637,0.15895840783222637,0.098,-2.322787800311565,3.8,5,8,-3.6712156018136963
320,117.79770798649551,66.20123063466885,0.002842278549085879,0.0014787715235399994,0.0014787715235399991,0.0,0.015750998094590463,0.015750998094590463,0.009,-4.710530701645918,3.8,5,8,-6.516543587551907
321,78.61751220198985,45.242083777170265,0.0005305458458096835,0.01818071962924986,0.01818071962924986,0.0,0.1233582544343499,0.1233582544343499,0.062,-2.7806208939370456,3.8,5,8,-4.007393607449114
322,52.35525361754522,26.495083844149285,0.0020449240533878207,0.007503071948109958,0.007503071948109958,0.0,0.06131289247880931,0.06131289247880931,0.029,-3.540459448995663,3.8,5,8,-4.892442749218892
323,109.81549980342386,65.0188497346664,0.004022874825634506,0.010807361967995695,0.010807361967995694,0.0,0.08218417839594218,0.08218417839594218,0.033,-3.4112477175156566,3.8,5,8,-4.527527713375832
324,63.06734759168418,27.53988469320003,0.0032185082227638197,0.03561731059785816,0.03561731059785816,0.0,0.2030414636763419,0.2030414636763419,0.119,-2.1286317858706076,3.8,5,8,-3.334923506557886
325,52.238026144778814,49.83927259389538,0.0003546592898922148,0.027523520429752455,0.027523520429752455,0.0,0.16845036583657008,0.16845036583657008,0.1,-2.3025850929940455,3.8,5,8,-3.5927143515056423
326,133.61861767329003,83.6210606343201,0.003599025967448896,0.0402846760704198,0.0402846760704198,0.0,0.2214994682823283,0.2214994682823283,0.137,-1.987774353154012,3.8,5,8,-3.2117841287330586
327,80.04595387803441,64.52858062141472,0.0004925627472849082,0.04484601614696586,0.04484601614696585,0.0,0.23863171039281567,0.23863171039281567,0.168,-1.783791299578878,3.8,5,8,-3.104520520577216
328,106.82021938401017,77.62512221828528,0.0023163595941396702,0.032535307064629725,0.032535307064629725,0.0,0.19028402064174496,0.19028402064174496,0.11,-2.2072749131897207,3.8,5,8,-3.425429408101251
329,103.72799559464559,68.92881142506054,0.0004999869119498889,0.003957252115537626,0.003957252115537626,0.0,0.03622975760402468,0.03622975760402468,0.011,-4.509860006183766,3.8,5,8,-5.5322054048006475
330,70.4272896658378,29.491941244162593,0.004371739476301788,0.011741485380544172,0.01174148538054417,0.0,0.08776527884518541,0.08776527884518541,0.034,-3.3813947543659757,3.8,5,8,-4.444626949540904
331,193.41913280225396,39.88150016194678,0.0009923777868746265,0.03969522684998148,0.03969522684998148,0.0,0.2192222406627136,0.2192222406627136,0.14,-1.9661128563728327,3.8,5,8,-3.2265243289963115
332,124.60962869715317,49.87509287288482,0.002821281399594393,0.03624088713534093,0.03624088713534093,0.0,0.20556566494324138,0.20556566494324138,0.118,-2.137070654516472,3.8,5,8,-3.317567318654963
333,68.62991546067693,68.37630321224688,0.004876486494519237,0.03286595863099991,0.03286595863099991,0.0,0.19167583742949235,0.19167583742949235,0.103,-2.2730262907525014,3.8,5,8,-3.415317848941049
334,65.93356076645746,48.353662143086005,0.0004537722039979616,0.0025019726080844976,0.0025019726080844976,0.0,0.02465459725353784,0.02465459725353784,0.011,-4.509860006183766,3.8,5,8,-5.990675815005142
335,71.46782445032316,40.64199132506434,0.004354535276501065,0.0366312844185491,0.0366312844185491,0.0,0.20713655896828762,0.20713655896828762,0.139,-1.973281345851445,3.8,5,8,-3.30685263814471
336,139.998662323939,45.09335223580666,0.0017950814634801182,0.019180899386245533,0.019180899386245533,0.0,0.12850987483570528,0.12850987483570528,0.059,-2.8302178350764176,3.8,5,8,-3.9538403187469053
337,196.60487941400078,26.429451375354077,0.004348454330999998,0.029355095020047278,0.029355095020047278,0.0,0.17659583527978193,0.17659583527978193,0.093,-2.375155785828881,3.8,5,8,-3.5282891525423463
338,91.8423102807573,64.23698322210268,0.002484677812981044,0.04379773866600137,0.04379773866600137,0.0,0.23476883687061323,0.23476883687061323,0.136,-1.995100393246085,3.8,5,8,-3.128173091562646
339,174.27960252143174,44.858144568976364,0.0014564562064517527,0.03002516610107475,0.03002516610107475,0.0,0.1795266951128789,0.1795266951128789,0.093,-2.375155785828881,3.8,5,8,-3.505719378938977
340,177.11994647234548,33.47890803301152,0.0031525362594610655,0.03194645078453351,0.03194645078453351,0.0,0.1877910836255142,0.1877910836255142,0.114,-2.1715568305876416,3.8,5,8,-3.443694190885233
341,138.1490886407993,30.002099569573364,0.0036075423269422337,0.045542593512616414,0.045542593512616414,0.0,0.241174939085244,0.241174939085244,0.141,-1.9589953886039688,3.8,5,8,-3.089107269756981
342,64.14311033808185,31.271240832013245,0.004859835960804034,0.009867870682764998,0.009867870682764998,0.0,0.07643991814166047,0.07643991814166047,0.039,-3.2441936328524905,3.8,5,8,-4.618471185106508
343,163.44102838110388,49.4675966141703,0.0013114322645755676,0.04366674516235306,0.04366674516235306,0.0,0.2342830846226171,0.2342830846226171,0.144,-1.9379419794061366,3.8,5,8,-3.131168446839572
344,92.69802521843505,49.083808511633045,0.0018602435100588518,0.030054591720311444,0.030054591720311444,0.0,0.17965481455619292,0.17965481455619292,0.097,-2.333044300478754,3.8,5,8,-3.504739827001466
345,62.72218594669463,35.82364076671095,0.004850120379442909,0.013648538202355249,0.01364853820235525,0.0,0.09879571067562945,0.09879571067562945,0.035,-3.3524072174927233,3.8,5,8,-4.294122854488408
346,124.26959269387733,39.23954256228581,0.003890018315864343,0.007412809375199142,0.007412809375199142,0.0,0.06071409876897506,0.06071409876897506,0.028,-3.575550768806933,3.8,5,8,-4.9045457785715305
347,191.8052341143892,46.89737516352786,0.0012566472703976735,0.00460134061917062,0.00460134061917062,0.0,0.04106450643303729,0.04106450643303729,0.012,-4.422848629194137,3.8,5,8,-5.381407578997035
348,63.2665929293345,40.50706389127519,0.0017513155645133029,0.04161528492824787,0.04161528492824787,0.0,0.22658547930448303,0.22658547930448303,0.126,-2.071473372030659,3.8,5,8,-3.1792877530395764
349,90.86364259827563,34.461323777935014,0.003124010434359747,0.035632083627386846,0.035632083627386846,0.0,0.2031014797290202,0.2031014797290202,0.105,-2.2537949288246137,3.8,5,8,-3.334508821495619
350,63.028831239049346,29.191456156660887,0.0002796899919743606,0.03708369873821639,0.03708369873821639,0.0,0.20894804800177508,0.20894804800177508,0.126,-2.071473372030659,3.8,5,8,-3.29457779303762
351,125.49318809310117,48.27210856949111,0.004236435199949066,0.04047783749455261,0.04047783749455261,0.0,0.22224245535813728,0.22224245535813728,0.125,-2.0794415416798357,3.8,5,8,-3.207000677007168
352,112.5611309232575,83.30890156316379,0.0011086219291801644,0.006484061350488666,0.006484061350488666,0.0,0.054447936412323095,0.054447936412323095,0.026,-3.649658740960655,3.8,5,8,-5.0384082133261
353,72.67339566937157,26.570276948721016,0.0027027306872050567,0.046893678922453115,0.046893678922453115,0.0,0.2460551420432005,0.2460551420432005,0.153,-1.8773173575897015,3.8,5,8,-3.059872390386098
354,52.80282716146128,27.38994713718569,0.0023157752385888327,0.046759875858867345,0.046759875858867345,0.0,0.24557489672708877,0.24557489672708877,0.15,-1.8971199848858813,3.8,5,8,-3.062729797239207
355,77.50236336999495,44.379507778570314,0.00030370700934692125,0.008268816847142355,0.008268816847142355,0.0,0.06632551942701832,0.06632551942701832,0.026,-3.649658740960655,3.8,5,8,-4.7952638458231975
356,196.32722479422196,95.27947658093173,0.00012420590657860711,0.04763877748573871,0.04763877748573871,0.0,0.24871731876873243,0.24871731876873243,0.144,-1.9379419794061366,3.8,5,8,-3.044108196332723
357,121.27144392590341,83.26814495045328,0.0023282252926059093,0.026264205400383264,0.026264205400383264,0.0,0.16273097196602493,0.16273097196602493,0.081,-2.513306124309698,3.8,5,8,-3.6395482782079105
358,98.46569989238655,62.366918403480845,0.0007842911483059333,0.00246870590376122,0.00246870590376122,0.0,0.024377008506853856,0.024377008506853856,0.004,-5.521460917862246,3.8,5,8,-6.004061191241973
359,76.62355584841222,55.04431120410604,0.001089081915402447,0.03399818923292095,0.03399818923292095,0.0,0.1963989919216711,0.1963989919216711,0.126,-2.071473372030659,3.8,5,8,-3.3814480136394915
360,191.82943267908738,28.475664851713113,0.0033957503793031183,0.022743760745923988,0.022743760745923988,0.0,0.14618606792500852,0.14618606792500852,0.071,-2.645075401940822,3.8,5,8,-3.783464424125807
361,166.58800316426786,31.95911977474305,0.003493867165908206,0.042067649192757406,0.042067649192757406,0.0,0.22829765053342838,0.22829765053342838,0.126,-2.071473372030659,3.8,5,8,-3.1684762614111976
362,185.21853002147745,64.46089196143818,0.0025361563436412937,0.03127451476985948,0.03127451476985948,0.0,0.184923773849064,0.184923773849064,0.094,-2.364460496712133,3.8,5,8,-3.464951737702055
363,166.76424121888274,55.14184685910058,0.0002488965925145006,0.046616486079841916,0.046616486079841916,0.0,0.24505950166446233,0.24505950166446233,0.15,-1.8971199848858813,3.8,5,8,-3.065801021878028
364,130.04883740109443,63.86187300976416,0.0011568082467488141,0.0332853880414002,0.0332853880414002,0.0,0.1934331712871212,0.1934331712871212,0.097,-2.333044300478754,3.8,5,8,-3.4026367758511076
365,86.31772887147623,56.02831287658596,0.0006223058485091545,0.03323441992554877,0.03323441992554877,0.0,0.1932201089077183,0.1932201089077183,0.103,-2.2730262907525014,3.8,5,8,-3.4041691953629267
366,199.837516306507,26.728005276755287,0.004888153502684455,0.02093849007542066,0.02093849007542066,0.0,0.13735585293903704,0.13735585293903704,0.071,-2.645075401940822,3.8,5,8,-3.866166183330585
367,167.19212555127885,73.95763354871245,0.002878379678834672,0.037184011253315004,0.037184011253315004,0.0,0.20934841303961102,0.20934841303961102,0.124,-2.0874737133771,3.8,5,8,-3.291876415114102
368,169.00092262307015,43.77808168033507,0.0017024624916598696,0.033712075892615656,0.033712075892615656,0.0,0.19521163726713647,0.19521163726713647,0.123,-2.0955709236097197,3.8,5,8,-3.3898991707180546
369,153.22926737921316,71.92525169024896,0.004009286879407309,0.02234358242583372,0.02234358242583372,0.0,0.14424998444689124,0.14424998444689124,0.077,-2.563949857128453,3.8,5,8,-3.8012161389388064
370,155.36574269326672,29.53337443020906,0.0027679965800081626,0.001282174364407957,0.001282174364407957,0.0,0.013933563051236423,0.013933563051236423,0.003,-5.809142990314028,3.8,5,8,-6.6591979200535425
371,78.41337490767546,38.00755110107015,0.0020412461888853514,0.035077893127803246,0.035077893127803246,0.0,0.20084281443981872,0.20084281443981872,0.117,-2.145581344184381,3.8,5,8,-3.350184172352376
372,85.68509674474882,43.44857320650259,0.0012639662412842047,0.019289337789837664,0.019289337789837664,0.0,0.1290631405901444,0.1290631405901444,0.069,-2.6736487743848776,3.8,5,8,-3.948202781848282
373,68.51725478070377,26.91470176449009,0.0030568981075687514,0.0337424271291958,0.0337424271291958,0.0,0.19533778980992714,0.19533778980992714,0.118,-2.137070654516472,3.8,5,8,-3.3889992681980226
374,118.0158548847136,47.53256258133002,0.001960950322878226,0.04330334882901944,0.04330334882901945,0.0,0.23293195176566195,0.23293195176566195,0.135,-2.0024805005437076,3.8,5,8,-3.139525306802177
375,102.68059566068747,48.57762139698038,0.0002256461224515349,0.01772114355368166,0.01772114355368166,0.0,0.12096093254863147,0.12096093254863147,0.057,-2.864704011147587,3.8,5,8,-4.032996801255324
376,84.69749683143856,40.671331531846654,0.002942844609213928,0.027146524789617047,0.027146524789617047,0.0,0.1667485934112425,0.1667485934112425,0.096,-2.3434070875143007,3.8,5,8,-3.60650624117737
377,116.13559230582584,72.18477688930578,0.004083630119708858,0.03618803073509823,0.03618803073509823,0.0,0.20535242528665398,0.20535242528665398,0.114,-2.1715568305876416,3.8,5,8,-3.319026857501598
378,188.0410174666923,25.639946652667053,0.0010593121298493758,0.0013705808739289639,0.0013705808739289639,0.0,0.014756124837179514,0.014756124837179514,0.005,-5.298317366548036,3.8,5,8,-6.592520633434239
379,122.68419712417904,86.81769939767858,0.0012930632532238665,0.046424692695019025,0.046424692695019025,0.0,0.24436892386483555,0.24436892386483555,0.147,-1.9173226922034008,3.8,5,8,-3.0699237911509725
380,54.35688849346351,51.658156626920245,0.0018229511674742087,0.005969620594011609,0.005969620594011609,0.0,0.050888545060541635,0.050888545060541635,0.017,-4.074541934925921,3.8,5,8,-5.1210719056890035
381,98.06046570691879,35.51000658664869,0.001495877219613422,0.01605720828138804,0.01605720828138804,0.0,0.1121131585778209,0.1121131585778209,0.04,-3.2188758248682006,3.8,5,8,-4.131597416122492
382,152.2088025892232,52.7894870748858,0.0016254077258644178,0.030906355382235,0.030906355382235,0.0,0.18334234537874067,0.18334234537874067,0.108,-2.2256240518579173,3.8,5,8,-3.4767934404263197
383,134.93843627261643,36.48177934025056,0.002126390597474222,0.00697241857351043,0.00697241857351043,0.0,0.0577672518624916,0.0577672518624916,0.024,-3.7297014486341915,3.8,5,8,-4.965793116765252
384,64.27362286224489,47.562154255955114,0.000989047903708572,0.02673300579968595,0.02673300579968595,0.0,0.16487177135826667,0.16487177135826667,0.083,-2.488914671185539,3.8,5,8,-3.6218563047349046
385,133.6159766728154,28.992544208944878,0.0028798298761816272,0.013571576401366824,0.013571576401366824,0.0,0.09835936555998333,0.09835936555998333,0.049,-3.0159349808715104,3.8,5,8,-4.299777643763942
386,189.98081677873498,48.87238085671044,0.004049363493898275,0.02796110056565683,0.02796110056565683,0.0,0.1704146718137106,0.1704146718137106,0.085,-2.4651040224918206,3.8,5,8,-3.576941000243241
387,53.10152009840304,40.27969837966624,0.004761876376812619,0.03047897918717023,0.03047897918717023,0.0,0.18149717497657114,0.18149717497657114,0.103,-2.2730262907525014,3.8,5,8,-3.490718039959108
388,155.65778348159049,85.16974448364385,0.001217590882549769,0.011390197155503105,0.011390197155503106,0.0,0.08568102096139792,0.08568102096139792,0.04,-3.2188758248682006,3.8,5,8,-4.475002192146682
389,116.6318630999124,44.198120909533934,0.0042153203840469295,0.045101133046502546,0.045101133046502546,0.0,0.23956532165150599,0.23956532165150599,0.163,-1.8140050781753747,3.8,5,8,-3.098847909806763
390,81.61140918620116,33.086183665255334,0.003924575024694923,0.01446549574185867,0.014465495741858672,0.0,0.10338478906534888,0.10338478906534888,0.053,-2.9374633654300153,3.8,5,8,-4.235989069322523
391,156.39871259071126,44.9837708297024,0.003370994506528205,0.005681230377898741,0.00568123037789874,0.0,0.04886307846213106,0.04886307846213106,0.025,-3.6888794541139363,3.8,5,8,-5.170587453879655
392,118.73280938469851,46.76611070772289,0.0029743814695598228,0.009232696179498307,0.009232696179498307,0.0,0.07247589226552184,0.07247589226552184,0.028,-3.575550768806933,3.8,5,8,-4.685004162668474
393,138.87120528438362,82.67907510068453,0.0011620250204448007,0.005690013220487925,0.005690013220487925,0.0,0.04892509675803667,0.04892509675803667,0.015,-4.199705077879927,3.8,5,8,-5.169042707386504
394,51.66564448886939,39.84089874060042,0.0030747607768350253,0.027788173222989432,0.027788173222989432,0.0,0.16963979286908712,0.16963979286908712,0.107,-2.234926444520231,3.8,5,8,-3.5831447724373264
395,68.96298813577125,37.17088691508959,0.003012934042412248,0.0253415760840993,0.0253415760840993,0.0,0.15847628347536746,0.15847628347536746,0.095,-2.353878387381596,3.8,5,8,-3.6753089085450594
396,196.64193814848946,30.205423201579684,0.0035062083148332092,0.020811619637110316,0.020811619637110316,0.0,0.1367257774727419,0.1367257774727419,0.076,-2.577021938695806,3.8,5,8,-3.872243811854556
397,90.52569354921974,62.94431289679936,0.003492937141489411,0.04957154369140723,0.04957154369140723,0.0,0.25552885670307524,0.25552885670307524,0.179,-1.720369473141382,3.8,5,8,-3.004338325788243
398,59.7408048292986,27.373348255473005,0.0036492602039308315,0.029340958933314048,0.029340958933314048,0.0,0.17653372684685587,0.17653372684685587,0.098,-2.322787800311565,3.8,5,8,-3.528770823321025
399,73.11915651996372,27.224297052020837,0.0005197254230225097,0.044815352858541796,0.044815352858541796,0.0,0.2385193270349947,0.2385193270349947,0.154,-1.870802676568508,3.8,5,8,-3.1052045005333464
400,65.23574766595873,34.090943547526905,0.0012106163709122413,0.01839481898576493,0.01839481898576493,0.0,0.1244685001551338,0.1244685001551338,0.056,-2.8824035882469876,3.8,5,8,-3.995686230878006
401,55.05126748500074,37.660656165488575,0.000431301561601853,0.04021746888329572,0.04021746888329572,0.0,0.22124058335913682,0.22124058335913682,0.12,-2.120263536200091,3.8,5,8,-3.213453828410666
402,69.13193267707372,43.29962790235928,0.004412387529051145,0.03289299108331252,0.03289299108331252,0.0,0.19178937330418525,0.19178937330418525,0.105,-2.2537949288246137,3.8,5,8,-3.414495680887794
403,104.67490241510131,39.19298896759641,0.0017317093739851698,0.03380486080471132,0.03380486080471132,0.0,0.19559714354416582,0.19559714354416582,0.094,-2.364460496712133,3.8,5,8,-3.3871506760426686
404,198.3816689260901,62.57587132581647,0.0028331387451131216,0.036801875001723064,0.036801875001723064,0.0,0.2078207352086224,0.2078207352086224,0.115,-2.162823150618887,3.8,5,8,-3.302206483971438
405,95.29095758719951,27.095016921371894,0.002855254397801758,0.04792363894076363,0.04792363894076363,0.0,0.24972971444846193,0.24972971444846193,0.135,-2.0024805005437076,3.8,5,8,-3.038146390229117
406,63.75480067481731,47.69548692171101,0.0010845750744293767,0.027255556539180985,0.02725555653918098,0.0,0.16724167135062368,0.16724167135062368,0.096,-2.3434070875143007,3.8,5,8,-3.602497868964925
407,57.17089969997946,36.285158133508055,0.0038052003115867056,0.018031004687710125,0.018031004687710125,0.0,0.12257941377690129,0.12257941377690129,0.061,-2.796881414808826,3.8,5,8,-4.015662520207344
408,125.68595558592347,75.30929901407572,0.004643171315449318,0.012497462010917223,0.012497462010917221,0.0,0.09219370622539272,0.09219370622539272,0.036,-3.3242363405260273,3.8,5,8,-4.382229694415738
409,86.97253749272622,30.231831612686655,0.0049631691605760385,0.046423047428290475,0.046423047428290475,0.0,0.24436299389424979,0.24436299389424979,0.126,-2.071473372030659,3.8,5,8,-3.069959231253802
410,105.69552237926577,80.33310742948076,0.0026526940886330065,0.031555698712135226,0.031555698712135226,0.0,0.18612661852880538,0.18612661852880538,0.089,-2.419118909249997,3.8,5,8,-3.4560010815152684
411,56.57548154519662,46.32607999449861,0.0007257960698126507,0.04147731388237389,0.04147731388237389,0.0,0.22606157523474263,0.22606157523474263,0.129,-2.047942874620465,3.8,5,8,-3.1826086546517227
412,147.84199965443057,66.7800646635996,0.00027718586457133433,0.0158532894413211,0.0158532894413211,0.0,0.11100992774668555,0.11100992774668555,0.054,-2.9187712324178627,3.8,5,8,-4.14437826446137
413,72.00780222889738,36.59324443429434,0.0005294494591428088,0.04691093332852208,0.04691093332852208,0.0,0.24611702297022559,0.24611702297022559,0.18,-1.7147984280919266,3.8,5,8,-3.0595045106870193
414,107.74377222130185,38.18422430167921,0.0020452094336639885,0.02291292448473695,0.02291292448473695,0.0,0.14700093822175408,0.14700093822175408,0.075,-2.5902671654458267,3.8,5,8,-3.776054139649159
415,114.96451816804421,51.098712828659956,0.004605020668750645,0.025351210662385684,0.025351210662385684,0.0,0.1585210020021389,0.1585210020021389,0.088,-2.430418464503931,3.8,5,8,-3.6749287922002796
416,197.83751583851625,81.38585144321533,0.0011217015203509454,0.0465991655175519,0.04659916551755191,0.0,0.24499719324929076,0.24499719324929076,0.136,-1.995100393246085,3.8,5,8,-3.066172645359547
417,58.752933673204275,50.26747280540274,0.0019650541380352425,0.044020741701808405,0.0440207417018084,0.0,0.23559421517154086,0.23559421517154086,0.135,-2.0024805005437076,3.8,5,8,-3.123094353825213
418,166.5682441228404,76.4109234108842,0.0039711491379046,0.015929277815804,0.015929277815804,0.0,0.11142153560233967,0.11142153560233967,0.063,-2.7646205525906042,3.8,5,8,-4.139596490940064
419,55.93559565101891,34.584509802607414,0.0009502701234338925,0.035052603356220624,0.035052603356220624,0.0,0.20073938628645177,0.20073938628645177,0.133,-2.017406150760383,3.8,5,8,-3.3509053927613777
420,80.78724585291012,78.50884186861725,0.0032407631789921265,0.04130154761808369,0.04130154761808369,0.0,0.22539300279628333,0.22539300279628333,0.112,-2.1892564076870427,3.8,5,8,-3.1868553071244046
421,60.083857530407435,53.23661904884916,0.004621510233515633,0.02486603402212786,0.02486603402212786,0.0,0.1562613656787205,0.1562613656787205,0.076,-2.577021938695806,3.8,5,8,-3.69425250223356
422,115.86990283559788,72.17742610526004,0.0009567092735760215,0.02562573774670868,0.02562573774670868,0.0,0.1597926273867266,0.1597926273867266,0.09,-2.4079456086518722,3.8,5,8,-3.6641580518225316
423,86.89385469661941,30.000985341537497,0.0019009186692285041,0.004340443159889185,0.004340443159889185,0.0,0.039124216007795476,0.039124216007795476,0.014,-4.268697949366879,3.8,5,8,-5.439778825509208
424,51.82154070135721,27.58859876222003,0.004819264046786952,0.027926947258855833,0.027926947258855833,0.0,0.17026177637011075,0.17026177637011075,0.102,-2.282782465697866,3.8,5,8,-3.5781632047174328
425,190.7448786439214,45.53335775400487,0.0016278990521177718,0.025800951279171962,0.025800951279171962,0.0,0.16060163354493573,0.16060163354493573,0.077,-2.563949857128453,3.8,5,8,-3.6573439164485593
426,91.95649465563996,28.688539156144408,0.0032400489419820103,0.01158587094297038,0.01158587094297038,0.0,0.08684411135133308,0.08684411135133308,0.03,-3.506557897319982,3.8,5,8,-4.4579689454194265
427,118.03182523945557,61.57438356634904,0.0008449217803303757,0.00400613172842274,0.00400613172842274,0.0,0.03660206827856043,0.03660206827856043,0.013,-4.3428059215206005,3.8,5,8,-5.519929159497624
428,147.58265468459638,47.28979679172968,0.00038500259797683137,0.049748449541318594,0.049748449541318594,0.0,0.25614565777451315,0.25614565777451315,0.167,-1.7897614665653818,3.8,5,8,-3.0007759808617953
429,54.169816995086734,42.79025791191217,0.004920026733790727,0.012719825106580356,0.012719825106580354,0.0,0.09348199928890924,0.09348199928890924,0.042,-3.170085660698769,3.8,5,8,-4.364593470647362
430,60.899350102797484,27.85327357272098,0.0015860482230812183,0.005951244739521688,0.005951244739521688,0.0,0.05076014863885371,0.05076014863885371,0.017,-4.074541934925921,3.8,5,8,-5.124154881384239
431,130.52468557965682,27.25482564606221,0.0025961684279339693,0.049838145838795866,0.049838145838795866,0.0,0.2564579728809343,0.2564579728809343,0.152,-1.8838747581358606,3.8,5,8,-2.998974607466312
432,154.53574057438888,58.659589345648556,0.0016006427418543971,0.031570895978290284,0.031570895978290284,0.0,0.1861915071217568,0.1861915071217568,0.112,-2.1892564076870427,3.8,5,8,-3.4555195961279073
433,103.81989457355932,45.130252885914125,0.0007404808460269775,0.04444360654678287,0.04444360654678287,0.0,0.23715393656205158,0.23715393656205158,0.164,-1.8078888511579385,3.8,5,8,-3.113534162085474
434,93.27544853259097,32.30207948152194,0.001902020819298719,0.021292357873917426,0.021292357873917426,0.0,0.13910652474833973,0.13910652474833973,0.068,-2.6882475738060303,3.8,5,8,-3.849407055907682
435,157.4698676832436,69.12256988659706,0.003869593978842565,0.0015405319570037136,0.0015405319570037136,0.0,0.01631345236049732,0.01631345236049732,0.006,-5.115995809754082,3.8,5,8,-6.475627495576853
436,89.02657729646319,46.072274823719134,0.00019404215643297775,0.013730847228506676,0.013730847228506676,0.0,0.09926159190819896,0.09926159190819896,0.049,-3.0159349808715104,3.8,5,8,-4.288110354732625
437,143.453149853998,30.233489589343115,0.002723019644117699,0.011544891728844639,0.011544891728844639,0.0,0.08660097386877585,0.08660097386877585,0.035,-3.3524072174927233,3.8,5,8,-4.46151221440548
438,50.84724626610983,29.669418463708585,0.004881781399059264,0.040275318482266495,0.040275318482266495,0.0,0.22146343408858715,0.22146343408858715,0.136,-1.995100393246085,3.8,5,8,-3.21201644225908
439,189.10051451311884,49.16515471171816,0.0006377073735197673,0.027850014959710956,0.027850014959710956,0.0,0.16991711134057097,0.16991711134057097,0.081,-2.513306124309698,3.8,5,8,-3.580921775455992
440,93.87121053658953,76.40137585842125,0.0005806046458427985,0.024923815714067134,0.024923815714067137,0.0,0.156531304401323,0.156531304401323,0.09,-2.4079456086518722,3.8,5,8,-3.6919314782423123
441,61.56137367848208,33.49715108538748,0.003713049679200218,0.02432488833906956,0.024324888339069557,0.0,0.15372227005041195,0.15372227005041195,0.084,-2.4769384801388235,3.8,5,8,-3.7162552412980117
